Name;MJD;Filter;Mag
2006ou        ;54102.45181;r';17.883
2006ou        ;54104.43889;r';18.071
2006ou        ;54105.4855;r';18.035
2006ou        ;54114.44404;r';18.324
2006ou        ;54128.33281;r';18.712
2006ou        ;54076.49338;i';17.369
2006ou        ;54094.46556;i';18.041
2006ou        ;54101.37308;i';18.351
2006ou        ;54102.4495;i';18.372
2006ou        ;54105.48318;i';18.415
2006ou        ;54114.44172;i';18.6885
2006ou        ;54128.33049;i';19.126
2007A         ;54107.11417;B ;16.177
2007A         ;54117.1362;B ;16.039
2007A         ;54128.11495;B ;16.899
2007A         ;54139.10991;B ;18.016
2007A         ;54107.11116;V ;16.0345
2007A         ;54117.13319;V ;15.781
2007A         ;54128.11194;V ;16.332
2007A         ;54139.10689;V ;16.9325
2007A         ;54107.10884;r';15.979
2007A         ;54117.13088;r';15.7615
2007A         ;54128.10963;r';16.4115
2007A         ;54139.10457;r';16.6025
2007A         ;54107.10654;i';16.138
2007A         ;54117.12855;i';16.3005
2007A         ;54128.10733;i';17.0385
2007A         ;54139.10225;i';16.75
2007aj        ;54170.33022;B ;17.1945
2007aj        ;54172.37523;B ;17.409
2007aj        ;54178.19348;B ;18.073
2007aj        ;54185.28216;B ;18.91
2007aj        ;54188.2261;B ;18.974
2007aj        ;54192.36564;B ;19.21
2007aj        ;54193.31268;B ;19.428
2007aj        ;54194.3425;B ;19.445
2007aj        ;54195.25319;B ;19.277
2007aj        ;54196.22284;B ;19.484
2007aj        ;54201.31093;B ;19.6545
2007aj        ;54202.18366;B ;19.8045
2007aj        ;54204.1898;B ;19.832
2007aj        ;54208.25507;B ;19.8025
2007aj        ;54209.28271;B ;20.013
2007aj        ;54210.25347;B ;19.891
2007aj        ;54227.26422;B ;20.365
2007aj        ;54232.34724;B ;20.363
2007aj        ;54234.23271;B ;20.4295
2007aj        ;54170.32721;V ;16.889
2007aj        ;54172.37221;V ;17.0265
2007aj        ;54176.2527;V ;17.357
2007aj        ;54178.19048;V ;17.372
2007aj        ;54185.27917;V ;17.755
2007aj        ;54187.2137;V ;17.887
2007aj        ;54188.22308;V ;18.1285
2007aj        ;54192.36263;V ;18.332
2007aj        ;54193.30968;V ;18.375
2007aj        ;54194.33949;V ;18.488
2007aj        ;54195.25018;V ;18.569
2007aj        ;54196.21984;V ;18.506
2007aj        ;54201.30792;V ;18.765
2007aj        ;54202.18064;V ;18.712
2007aj        ;54204.18679;V ;18.764
2007aj        ;54208.25205;V ;18.972
2007aj        ;54209.27969;V ;18.999
2007aj        ;54210.25046;V ;18.9185
2007aj        ;54221.25227;V ;19.324
2007aj        ;54227.2612;V ;19.303
2007aj        ;54232.34423;V ;19.304
2007aj        ;54234.22901;V ;19.436
2007aj        ;54239.32066;V ;19.525
2007aj        ;54240.33759;V ;19.618
2007aj        ;54247.28039;V ;19.754
2007aj        ;54251.33807;V ;20.251
2007aj        ;54252.30069;V ;20.0685
2007aj        ;54277.29263;V ;20.344
2007aj        ;54279.19292;V ;20.518
2007aj        ;54292.22574;V ;21.154
2007aj        ;54170.3249;r';17.016
2007aj        ;54172.36991;r';17.158
2007aj        ;54176.25039;r';17.35
2007aj        ;54178.18816;r';17.369
2007aj        ;54185.27686;r';17.534
2007aj        ;54187.21139;r';17.636
2007aj        ;54188.22075;r';17.653
2007aj        ;54192.36032;r';17.925
2007aj        ;54193.30736;r';17.961
2007aj        ;54194.33719;r';18.024
2007aj        ;54195.24786;r';18.139
2007aj        ;54196.21751;r';18.194
2007aj        ;54201.30561;r';18.412
2007aj        ;54202.17835;r';18.432
2007aj        ;54204.18447;r';18.501
2007aj        ;54208.24975;r';18.701
2007aj        ;54209.27736;r';18.725
2007aj        ;54210.24812;r';18.754
2007aj        ;54221.24994;r';19.11
2007aj        ;54227.25888;r';19.259
2007aj        ;54232.34191;r';19.462
2007aj        ;54234.226;r';19.493
2007aj        ;54239.31764;r';19.667
2007aj        ;54240.33456;r';19.655
2007aj        ;54247.27737;r';19.917
2007aj        ;54251.33506;r';20.202
2007aj        ;54277.28961;r';20.996
2007aj        ;54279.1899;r';20.5245
2007aj        ;54291.22201;r';20.836
2007aj        ;54292.22273;r';21.237
2007aj        ;54170.32258;i';17.81
2007aj        ;54172.36758;i';17.959
2007aj        ;54176.26002;i';18.149
2007aj        ;54178.18584;i';17.976
2007aj        ;54185.27455;i';17.799
2007aj        ;54187.20906;i';17.916
2007aj        ;54188.21845;i';17.9
2007aj        ;54192.35802;i';17.961
2007aj        ;54193.30505;i';18.109
2007aj        ;54194.33488;i';18.112
2007aj        ;54195.24557;i';18.236
2007aj        ;54196.21522;i';18.163
2007aj        ;54201.30329;i';18.5735
2007aj        ;54202.17602;i';18.734
2007aj        ;54204.18216;i';18.681
2007aj        ;54208.24743;i';18.807
2007aj        ;54209.27505;i';19.0245
2007aj        ;54210.24582;i';19.074
2007aj        ;54221.24763;i';19.558
2007aj        ;54227.25656;i';19.597
2007aj        ;54232.33959;i';19.651
2007aj        ;54234.22296;i';19.903
2007aj        ;54239.31463;i';19.998
2007aj        ;54240.33154;i';19.944
2007aj        ;54247.27435;i';20.096
2007aj        ;54251.33205;i';20.207
2007aj        ;54252.29465;i';20.1575
2007aj        ;54277.2866;i';20.9165
2007aj        ;54279.18687;i';21.0685
2007bj        ;54213.40057;B ;15.8455
2007bj        ;54214.40357;B ;15.9475
2007bj        ;54216.47436;B ;16.1405
2007bj        ;54218.43021;B ;16.308
2007bj        ;54219.48512;B ;16.4335
2007bj        ;54220.42786;B ;16.575
2007bj        ;54226.44243;B ;17.009
2007bj        ;54227.45806;B ;17.17
2007bj        ;54232.45079;B ;17.5395
2007bj        ;54234.40222;B ;17.599
2007bj        ;54236.40233;B ;17.716
2007bj        ;54237.3411;B ;17.833
2007bj        ;54239.43645;B ;17.7735
2007bj        ;54240.40346;B ;17.8785
2007bj        ;54244.43891;B ;17.993
2007bj        ;54247.33397;B ;18.0645
2007bj        ;54254.38572;B ;18.128
2007bj        ;54256.39931;B ;18.353
2007bj        ;54259.3524;B ;18.26
2007bj        ;54267.27549;B ;18.5915
2007bj        ;54277.37351;B ;18.6575
2007bj        ;54278.23792;B ;18.769
2007bj        ;54284.22131;B ;18.94
2007bj        ;54213.39756;V ;15.589
2007bj        ;54214.40057;V ;15.651
2007bj        ;54216.47135;V ;15.774
2007bj        ;54218.4272;V ;15.854
2007bj        ;54219.48209;V ;15.901
2007bj        ;54220.42484;V ;15.937
2007bj        ;54226.4394;V ;16.182
2007bj        ;54227.46111;V ;16.222
2007bj        ;54232.44777;V ;16.521
2007bj        ;54234.3992;V ;16.648
2007bj        ;54236.39931;V ;16.792
2007bj        ;54237.33808;V ;16.847
2007bj        ;54239.43344;V ;16.968
2007bj        ;54240.40044;V ;16.991
2007bj        ;54244.43591;V ;17.166
2007bj        ;54247.33096;V ;17.217
2007bj        ;54254.38272;V ;17.591
2007bj        ;54256.39629;V ;17.518
2007bj        ;54259.34937;V ;17.629
2007bj        ;54267.27247;V ;17.814
2007bj        ;54277.37049;V ;18.065
2007bj        ;54278.25161;V ;18.257
2007bj        ;54284.21831;V ;18.352
2007bj        ;54213.39524;r';15.744
2007bj        ;54214.39825;r';15.809
2007bj        ;54216.46903;r';15.904
2007bj        ;54218.42487;r';15.948
2007bj        ;54219.47977;r';15.981
2007bj        ;54220.42253;r';15.967
2007bj        ;54226.43708;r';15.987
2007bj        ;54227.45877;r';16.0245
2007bj        ;54232.44545;r';16.237
2007bj        ;54234.39689;r';16.353
2007bj        ;54236.39699;r';16.508
2007bj        ;54237.33576;r';16.58
2007bj        ;54239.43113;r';16.697
2007bj        ;54240.39814;r';16.735
2007bj        ;54244.4336;r';16.926
2007bj        ;54247.32867;r';17.013
2007bj        ;54254.38041;r';17.338
2007bj        ;54256.39396;r';17.321
2007bj        ;54259.34704;r';17.431
2007bj        ;54267.27017;r';17.874
2007bj        ;54277.36815;r';18.135
2007bj        ;54278.25763;r';17.956
2007bj        ;54284.21599;r';18.1155
2007bj        ;54213.39292;i';16.6435
2007bj        ;54214.39594;i';16.688
2007bj        ;54216.46672;i';16.757
2007bj        ;54218.42256;i';16.713
2007bj        ;54219.47745;i';16.6585
2007bj        ;54220.42023;i';16.689
2007bj        ;54226.43476;i';16.503
2007bj        ;54227.45644;i';16.5075
2007bj        ;54232.44312;i';16.446
2007bj        ;54234.39457;i';16.5575
2007bj        ;54236.39464;i';16.666
2007bj        ;54237.33345;i';16.7605
2007bj        ;54239.42882;i';16.9
2007bj        ;54240.39582;i';16.978
2007bj        ;54244.43128;i';17.1645
2007bj        ;54247.32634;i';17.287
2007bj        ;54254.37808;i';17.551
2007bj        ;54256.39165;i';17.7735
2007bj        ;54259.34472;i';17.804
2007bj        ;54267.26785;i';18.4615
2007bj        ;54277.36583;i';18.653
2007bj        ;54284.21368;i';18.951
2007cb        ;54226.27301;B ;17.465
2007cb        ;54227.23887;B ;17.541
2007cb        ;54232.26576;B ;18.054
2007cb        ;54236.25722;B ;18.486
2007cb        ;54237.25749;B ;18.605
2007cb        ;54240.29934;B ;18.965
2007cb        ;54226.27;V ;17.1705
2007cb        ;54227.23586;V ;17.2425
2007cb        ;54232.26274;V ;17.5335
2007cb        ;54234.28207;V ;17.598
2007cb        ;54236.25422;V ;17.709
2007cb        ;54237.25448;V ;17.8105
2007cb        ;54240.29562;V ;17.945
2007cb        ;54226.26766;r';17.285
2007cb        ;54227.23354;r';17.3275
2007cb        ;54232.26043;r';17.5445
2007cb        ;54236.25191;r';17.619
2007cb        ;54237.25218;r';17.616
2007cb        ;54240.29263;r';17.6715
2007cb        ;54226.26536;i';18.036
2007cb        ;54227.23123;i';17.9885
2007cb        ;54232.2581;i';18.2505
2007cb        ;54234.27742;i';18.2065
2007cb        ;54236.25854;i';18.0855
2007cb        ;54237.24985;i';18.0755
2007cb        ;54240.28963;i';18.0165
2007cc        ;54226.28788;B ;17.1405
2007cc        ;54227.25181;B ;16.8705
2007cc        ;54232.24969;B ;17.459
2007cc        ;54234.2974;B ;17.6265
2007cc        ;54236.27803;B ;17.9225
2007cc        ;54237.27383;B ;17.988
2007cc        ;54240.31375;B ;18.381
2007cc        ;54226.28486;V ;16.548
2007cc        ;54227.24877;V ;16.543
2007cc        ;54236.27502;V ;17.04
2007cc        ;54237.27083;V ;17.112
2007cc        ;54240.31001;V ;17.247
2007cc        ;54226.28255;r';16.5735
2007cc        ;54227.24646;r';16.628
2007cc        ;54232.24435;r';16.9065
2007cc        ;54234.29207;r';16.993
2007cc        ;54236.27272;r';16.9065
2007cc        ;54237.26848;r';16.981
2007cc        ;54240.307;r';17.003
2007cc        ;54226.28023;i';17.109
2007cc        ;54227.24414;i';17.139
2007cc        ;54232.24204;i';17.6765
2007cc        ;54234.28975;i';17.738
2007cc        ;54236.27041;i';17.38
2007cc        ;54237.26617;i';17.355
2007cc        ;54240.30398;i';17.482
2007cf        ;54231.2592;B ;19.8635
2007cf        ;54232.30856;B ;19.8415
2007cf        ;54234.38967;B ;20.3075
2007cf        ;54236.37064;B ;20.4365
2007cf        ;54237.35485;B ;20.6445
2007cf        ;54231.2562;V ;18.509
2007cf        ;54232.30554;V ;18.667
2007cf        ;54234.38666;V ;18.935
2007cf        ;54235.37951;V ;18.954
2007cf        ;54236.36763;V ;19.126
2007cf        ;54237.35185;V ;19.255
2007cf        ;54239.39581;V ;19.285
2007cf        ;54240.42958;V ;19.611
2007cf        ;54244.42182;V ;20.0
2007cf        ;54253.34126;V ;19.8345
2007cf        ;54254.39824;V ;19.8225
2007cf        ;54256.29733;V ;20.291
2007cf        ;54259.31366;V ;20.597
2007cf        ;54231.25388;r';18.2335
2007cf        ;54232.30323;r';18.2445
2007cf        ;54234.38434;r';18.4415
2007cf        ;54235.3772;r';18.536
2007cf        ;54236.36534;r';18.626
2007cf        ;54237.34952;r';18.718
2007cf        ;54239.3928;r';18.856
2007cf        ;54240.42657;r';18.982
2007cf        ;54244.41882;r';19.369
2007cf        ;54252.3736;r';19.727
2007cf        ;54253.35501;r';19.888
2007cf        ;54254.39523;r';20.083
2007cf        ;54256.29433;r';20.151
2007cf        ;54259.31066;r';20.26
2007cf        ;54231.25154;i';18.3045
2007cf        ;54232.30091;i';18.4405
2007cf        ;54234.37684;i';18.507
2007cf        ;54235.37487;i';18.6765
2007cf        ;54236.36302;i';18.5985
2007cf        ;54237.34721;i';18.6995
2007cf        ;54239.38978;i';18.7865
2007cf        ;54240.42355;i';18.829
2007cf        ;54244.41579;i';19.2775
2007cf        ;54252.37058;i';19.546
2007cf        ;54253.34827;i';19.963
2007cf        ;54254.39221;i';19.826
2007cf        ;54256.29131;i';19.8675
2007cf        ;54259.30766;i';19.9735
2007cn        ;54251.44181;B ;19.471
2007cn        ;54251.43099;V ;18.695
2007cn        ;54252.45754;V ;18.821
2007cn        ;54253.44641;V ;18.8665
2007cn        ;54259.43608;V ;19.08
2007cn        ;54265.39146;V ;19.057
2007cn        ;54266.41896;V ;19.131
2007cn        ;54267.42661;V ;19.17
2007cn        ;54277.41821;V ;19.259
2007cn        ;54284.29233;V ;19.36
2007cn        ;54292.34245;V ;19.395
2007cn        ;54251.41978;r';18.8185
2007cn        ;54252.45453;r';18.753
2007cn        ;54253.44339;r';18.777
2007cn        ;54259.43308;r';19.058
2007cn        ;54265.38844;r';18.922
2007cn        ;54266.41595;r';19.117
2007cn        ;54267.42359;r';18.9625
2007cn        ;54277.4169;r';19.3325
2007cn        ;54282.35016;r';19.3535
2007cn        ;54292.33944;r';19.5435
2007cn        ;54311.39558;r';19.645
2007cn        ;54251.43099;i';19.0915
2007cn        ;54252.4515;i';19.323
2007cn        ;54253.43919;i';19.162
2007cn        ;54259.43007;i';19.324
2007cn        ;54265.38543;i';19.212
2007cn        ;54266.41294;i';19.501
2007cn        ;54267.42058;i';19.348
2007cn        ;54277.41377;i';19.529
2007cn        ;54282.34715;i';19.375
2007cn        ;54292.33645;i';19.641
2007cs        ;54278.35009;U ;19.2475
2007cs        ;54282.40255;U ;18.9585
2007cs        ;54284.43244;U ;19.038
2007cs        ;54292.42485;U ;19.302
2007cs        ;54297.47516;U ;19.752
2007cs        ;54278.34705;B ;18.185
2007cs        ;54282.39949;B ;18.2825
2007cs        ;54284.41962;B ;18.375
2007cs        ;54292.42181;B ;18.998
2007cs        ;54297.47211;B ;18.9765
2007cs        ;54346.4837;B ;19.9365
2007cs        ;54348.29366;B ;19.8235
2007cs        ;54350.37404;B ;19.9725
2007cs        ;54351.44426;B ;19.888
2007cs        ;54352.35778;B ;19.91
2007cs        ;54353.34499;B ;19.9345
2007cs        ;54361.43147;B ;19.9795
2007cs        ;54363.25004;B ;20.0955
2007cs        ;54379.27277;B ;20.562
2007cs        ;54383.24186;B ;20.393
2007cs        ;54402.16549;B ;21.193
2007cs        ;54278.34472;V ;16.8025
2007cs        ;54282.39716;V ;17.0035
2007cs        ;54284.41731;V ;17.046
2007cs        ;54292.41949;V ;17.505
2007cs        ;54297.4698;V ;17.679
2007cs        ;54345.41598;V ;18.586
2007cs        ;54346.47813;V ;18.6955
2007cs        ;54348.28809;V ;18.7985
2007cs        ;54350.36846;V ;18.8455
2007cs        ;54351.43872;V ;18.874
2007cs        ;54352.35221;V ;18.847
2007cs        ;54353.33942;V ;18.853
2007cs        ;54361.4259;V ;19.0645
2007cs        ;54363.24447;V ;19.044
2007cs        ;54370.34076;V ;19.166
2007cs        ;54372.38631;V ;19.154
2007cs        ;54379.26721;V ;19.518
2007cs        ;54383.23626;V ;19.5355
2007cs        ;54402.15966;V ;19.8215
2007cs        ;54278.3431;r';16.4095
2007cs        ;54282.39554;r';16.52
2007cs        ;54284.41157;r';16.617
2007cs        ;54292.41788;r';16.996
2007cs        ;54297.46818;r';17.1965
2007cs        ;54346.47512;r';18.54
2007cs        ;54348.28507;r';18.621
2007cs        ;54350.36545;r';18.6715
2007cs        ;54351.43398;r';18.691
2007cs        ;54352.3492;r';18.752
2007cs        ;54353.33641;r';18.724
2007cs        ;54361.42287;r';19.0715
2007cs        ;54363.24146;r';18.935
2007cs        ;54370.33776;r';19.135
2007cs        ;54372.3833;r';19.102
2007cs        ;54379.2642;r';19.2
2007cs        ;54383.23325;r';19.5305
2007cs        ;54402.15664;r';20.015
2007cs        ;54278.34147;i';16.534
2007cs        ;54282.39392;i';16.543
2007cs        ;54284.40996;i';16.602
2007cs        ;54292.41627;i';16.866
2007cs        ;54297.46656;i';17.081
2007cs        ;54348.28206;i';18.553
2007cs        ;54350.36243;i';18.63
2007cs        ;54351.43269;i';18.679
2007cs        ;54352.34619;i';18.742
2007cs        ;54353.33341;i';18.646
2007cs        ;54361.41985;i';18.94
2007cs        ;54363.23844;i';18.968
2007cs        ;54370.33475;i';19.33
2007cs        ;54379.26118;i';19.34
2007cs        ;54383.23026;i';19.438
2007cs        ;54402.15363;i';20.0895
2007ev        ;54288.45054;B ;18.467
2007ev        ;54292.41107;B ;19.262
2007ev        ;54284.41448;V ;18.356
2007ev        ;54288.44751;V ;18.311
2007ev        ;54292.40804;V ;18.5405
2007ev        ;54311.32104;V ;19.3665
2007ev        ;54313.40612;V ;19.406
2007ev        ;54284.41215;r';18.05
2007ev        ;54288.44518;r';18.258
2007ev        ;54292.40574;r';18.393
2007ev        ;54310.42756;r';18.644
2007ev        ;54311.3187;r';18.93
2007ev        ;54312.46828;r';19.09
2007ev        ;54313.4038;r';19.1025
2007ev        ;54284.40985;i';18.686
2007ev        ;54288.44288;i';18.691
2007ev        ;54292.40343;i';19.014
2007ev        ;54310.42524;i';19.041
2007ev        ;54311.31638;i';19.248
2007ev        ;54312.46648;i';19.314
2007ev        ;54313.40148;i';18.965
2007fb        ;54292.43893;U ;15.9445
2007fb        ;54297.46132;U ;16.5385
2007fb        ;54300.41969;U ;16.953
2007fb        ;54310.46183;U ;18.3455
2007fb        ;54312.45728;U ;18.393
2007fb        ;54313.44333;U ;18.478
2007fb        ;54288.46248;B ;15.735
2007fb        ;54292.43589;B ;15.932
2007fb        ;54297.45825;B ;16.3675
2007fb        ;54298.45426;B ;16.448
2007fb        ;54300.41663;B ;16.766
2007fb        ;54310.46203;B ;18.0125
2007fb        ;54312.45423;B ;17.99
2007fb        ;54346.44677;B ;19.52
2007fb        ;54348.35328;B ;19.3725
2007fb        ;54350.3925;B ;19.474
2007fb        ;54351.39107;B ;19.4835
2007fb        ;54352.22445;B ;19.506
2007fb        ;54353.39106;B ;19.4685
2007fb        ;54354.32421;B ;19.568
2007fb        ;54355.34716;B ;19.5095
2007fb        ;54357.34944;B ;19.6255
2007fb        ;54361.36901;B ;19.666
2007fb        ;54363.26793;B ;19.688
2007fb        ;54372.42661;B ;19.5365
2007fb        ;54375.36789;B ;19.6885
2007fb        ;54377.28343;B ;19.811
2007fb        ;54379.29582;B ;19.4225
2007fb        ;54394.22292;B ;20.121
2007fb        ;54401.33428;B ;19.928
2007fb        ;54404.20403;B ;20.474
2007fb        ;54406.17875;B ;20.3455
2007fb        ;54407.29374;B ;20.567
2007fb        ;54408.15921;B ;20.457
2007fb        ;54292.43359;V ;15.787
2007fb        ;54297.45591;V ;16.089
2007fb        ;54298.45193;V ;16.157
2007fb        ;54300.41433;V ;16.295
2007fb        ;54310.4597;V ;17.0445
2007fb        ;54311.46714;V ;17.245
2007fb        ;54312.4519;V ;17.225
2007fb        ;54346.44119;V ;18.603
2007fb        ;54348.34772;V ;18.617
2007fb        ;54350.38713;V ;18.769
2007fb        ;54351.38552;V ;18.716
2007fb        ;54352.22685;V ;18.715
2007fb        ;54353.38549;V ;18.7375
2007fb        ;54354.31866;V ;18.865
2007fb        ;54355.34161;V ;18.834
2007fb        ;54357.34387;V ;18.896
2007fb        ;54361.36361;V ;18.941
2007fb        ;54363.26237;V ;18.986
2007fb        ;54368.18065;V ;18.9945
2007fb        ;54372.4192;V ;19.36
2007fb        ;54375.36233;V ;19.432
2007fb        ;54377.27788;V ;19.527
2007fb        ;54379.28988;V ;19.329
2007fb        ;54394.21737;V ;19.791
2007fb        ;54401.3291;V ;19.514
2007fb        ;54406.17318;V ;19.943
2007fb        ;54407.28833;V ;20.163
2007fb        ;54408.15367;V ;20.144
2007fb        ;54415.17274;V ;20.303
2007fb        ;54292.43198;r';15.796
2007fb        ;54297.45428;r';16.236
2007fb        ;54300.41271;r';16.421
2007fb        ;54310.45808;r';16.7225
2007fb        ;54311.46552;r';16.755
2007fb        ;54312.45028;r';16.889
2007fb        ;54313.43635;r';16.953
2007fb        ;54346.43818;r';18.559
2007fb        ;54348.34471;r';18.596
2007fb        ;54350.38411;r';18.598
2007fb        ;54351.38251;r';18.646
2007fb        ;54352.22385;r';18.599
2007fb        ;54353.38085;r';18.79
2007fb        ;54354.31564;r';18.776
2007fb        ;54355.3386;r';18.84
2007fb        ;54357.34083;r';18.904
2007fb        ;54361.36061;r';19.161
2007fb        ;54363.25938;r';19.063
2007fb        ;54372.41619;r';19.434
2007fb        ;54375.35929;r';19.545
2007fb        ;54377.27486;r';19.591
2007fb        ;54394.21436;r';20.467
2007fb        ;54401.32609;r';20.1895
2007fb        ;54404.19564;r';20.847
2007fb        ;54406.17017;r';20.648
2007fb        ;54407.28531;r';20.8095
2007fb        ;54408.15065;r';20.7155
2007fb        ;54415.16972;r';21.312
2007fb        ;54292.43036;i';16.382
2007fb        ;54297.45267;i';16.956
2007fb        ;54298.44871;i';17.036
2007fb        ;54300.41108;i';17.029
2007fb        ;54310.45646;i';16.78
2007fb        ;54311.46389;i';16.907
2007fb        ;54312.44866;i';16.8455
2007fb        ;54348.34168;i';18.726
2007fb        ;54350.38109;i';18.808
2007fb        ;54351.37949;i';18.7855
2007fb        ;54352.22086;i';18.72
2007fb        ;54353.37483;i';18.914
2007fb        ;54354.3126;i';18.912
2007fb        ;54355.33559;i';19.012
2007fb        ;54357.33781;i';19.271
2007fb        ;54361.35759;i';19.228
2007fb        ;54363.25634;i';19.277
2007fb        ;54368.17463;i';19.716
2007fb        ;54372.41317;i';20.092
2007fb        ;54375.35627;i';19.617
2007fb        ;54377.27184;i';19.603
2007fb        ;54379.28384;i';19.603
2007fb        ;54394.21134;i';20.01
2007fb        ;54401.32308;i';20.708
2007fb        ;54402.20595;i';20.282
2007fb        ;54404.19262;i';20.5685
2007fb        ;54406.16716;i';20.733
2007fb        ;54407.28229;i';20.566
2007fb        ;54408.14764;i';20.4355
2007fb        ;54415.1667;i';20.5575
2007fq        ;54297.3509;B ;19.2905
2007fq        ;54297.34718;V ;18.678
2007fq        ;54307.30438;V ;19.088
2007fq        ;54313.3121;V ;19.838
2007fq        ;54297.34418;r';18.504
2007fq        ;54307.29794;r';19.259
2007fq        ;54313.30907;r';19.322
2007fq        ;54297.34116;i';18.8645
2007fq        ;54307.30692;i';18.702
2007fq        ;54313.30605;i';19.435
2007fs        ;54298.42383;B ;15.2645
2007fs        ;54299.44254;B ;15.2925
2007fs        ;54300.40539;B ;15.3605
2007fs        ;54307.32902;B ;16.295
2007fs        ;54313.3727;B ;16.412
2007fs        ;54348.27395;B ;18.438
2007fs        ;54350.33556;B ;18.435
2007fs        ;54351.33351;B ;18.4735
2007fs        ;54352.25723;B ;18.514
2007fs        ;54353.23255;B ;18.476
2007fs        ;54354.20193;B ;18.528
