SN;Filt;MJD;mag
2007ar; 3;54188.24815;19.162
2007ar; 3;54192.37829;19.491
2007ar; 3;54193.36742;19.606
2007ar; 3;54196.35012;20.029
2007ar; 3;54204.22443;20.080
2007ar; 3;54209.34646;20.262
2007ar;13;54178.20076;18.446
2007ar;13;54186.20432;18.601
2007ar;13;54187.48849;18.696
2007ar;13;54188.24583;18.764
2007ar;13;54192.37596;19.140
2007ar;13;54193.36510;19.341
2007ar;13;54204.22142;19.718
2007ar;13;54208.28181;19.887
2007ar;13;54209.34345;20.082
2007ar;14;54178.19846;19.164
2007ar;14;54186.20201;18.908
2007ar;14;54188.24351;18.913
2007ar;14;54192.37366;19.031
2007ar;14;54193.36279;19.201
2007ar;14;54195.30524;19.368
2007ar;14;54195.33837;19.333
2007ar;14;54204.21840;19.911
2007ar;14;54209.34042;20.238
2007au; 2;54178.23200;17.311
2007au; 2;54179.14600;17.123
2007au; 2;54185.13800;16.784
2007au; 2;54186.13000;16.803
2007au; 2;54187.14100;16.899
2007au; 2;54189.14500;17.163
2007au; 2;54191.12300;17.411
2007au; 2;54193.12700;17.815
2007au; 2;54194.14100;17.938
2007au; 2;54195.16200;17.999
2007au; 2;54196.12300;18.240
2007au; 2;54198.13400;18.557
2007au; 2;54201.14800;18.992
2007au; 2;54209.13400;19.574
2007au; 2;54210.14000;19.666
2007au; 3;54178.22900;17.174
2007au; 3;54179.14300;16.990
2007au; 3;54185.13500;16.539
2007au; 3;54186.12700;16.512
2007au; 3;54187.13800;16.583
2007au; 3;54189.14200;16.657
2007au; 3;54190.12100;16.706
2007au; 3;54191.12000;16.749
2007au; 3;54193.12400;16.935
2007au; 3;54194.13800;17.022
2007au; 3;54195.15900;17.126
2007au; 3;54196.12000;17.194
2007au; 3;54198.13100;17.375
2007au; 3;54199.18700;17.375
2007au; 3;54201.14500;17.615
2007au; 3;54209.13100;18.333
2007au; 3;54210.13700;18.445
2007au; 3;54221.13700;18.830
2007au; 3;54233.15000;19.515
2007au;13;54178.23600;17.027
2007au;13;54179.14100;16.885
2007au;13;54185.13300;16.462
2007au;13;54186.12400;16.479
2007au;13;54187.13500;16.484
2007au;13;54189.14000;16.602
2007au;13;54190.11900;16.618
2007au;13;54191.11800;16.669
2007au;13;54193.12200;16.816
2007au;13;54194.13600;16.857
2007au;13;54195.15600;16.916
2007au;13;54196.11700;16.943
2007au;13;54198.12800;17.027
2007au;13;54199.18500;17.031
2007au;13;54201.14300;17.173
2007au;13;54209.12900;17.938
2007au;13;54210.13500;18.040
2007au;13;54221.13400;18.605
2007au;13;54226.14000;18.743
2007au;13;54233.14700;19.215
2007au;13;54239.16300;19.510
2007au;14;54178.23800;17.221
2007au;14;54179.13900;17.073
2007au;14;54186.12200;16.851
2007au;14;54187.13300;16.850
2007au;14;54190.11700;17.083
2007au;14;54191.11600;17.130
2007au;14;54193.12000;17.212
2007au;14;54194.13300;17.201
2007au;14;54195.15400;17.231
2007au;14;54196.11500;17.219
2007au;14;54198.12600;17.188
2007au;14;54199.18300;17.098
2007au;14;54201.14000;17.206
2007au;14;54209.12600;17.864
2007au;14;54210.13200;17.959
2007au;14;54221.13200;18.658
2007au;14;54226.13800;18.935
2007au;14;54239.16000;19.448
2007ax; 2;54195.18620;17.682
2007ax; 2;54196.17232;17.555
2007ax; 2;54197.12284;17.747
2007ax; 2;54198.17744;17.883
2007ax; 2;54201.18597;18.240
2007ax; 2;54202.13578;18.317
2007ax; 2;54209.19899;18.841
2007ax; 2;54210.18000;18.851
2007ax; 2;54212.13337;19.477
2007ax; 2;54226.19537;20.106
2007ax; 3;54190.10877;15.741
2007ax; 3;54191.13471;15.769
2007ax; 3;54193.24067;15.888
2007ax; 3;54194.21231;16.000
2007ax; 3;54196.16931;16.282
2007ax; 3;54197.11983;16.351
2007ax; 3;54198.17444;16.468
2007ax; 3;54201.18295;16.807
2007ax; 3;54202.13277;16.891
2007ax; 3;54209.19598;17.464
2007ax; 3;54210.17699;17.506
2007ax; 3;54212.13035;17.579
2007ax; 3;54217.23588;18.182
2007ax; 3;54226.19236;18.818
2007ax;13;54190.10646;15.525
2007ax;13;54191.13241;15.526
2007ax;13;54193.23836;15.592
2007ax;13;54194.21000;15.666
2007ax;13;54195.18087;15.755
2007ax;13;54196.16700;15.848
2007ax;13;54197.11753;15.935
2007ax;13;54198.17214;16.037
2007ax;13;54201.18063;16.356
2007ax;13;54202.13046;16.470
2007ax;13;54209.19366;17.127
2007ax;13;54210.17468;17.177
2007ax;13;54212.12802;17.320
2007ax;13;54217.23357;17.675
2007ax;13;54226.19005;18.078
2007ax;14;54190.10413;15.701
2007ax;14;54191.13010;15.679
2007ax;14;54193.23605;15.661
2007ax;14;54194.20770;15.729
2007ax;14;54195.17855;15.759
2007ax;14;54196.16469;15.845
2007ax;14;54197.11522;15.897
2007ax;14;54198.16982;15.931
2007ax;14;54201.17829;16.205
2007ax;14;54202.12816;16.282
2007ax;14;54209.19133;16.938
2007ax;14;54210.17236;16.974
2007ax;14;54212.12572;17.168
2007ax;14;54217.23126;17.407
2007ax;14;54221.19817;18.045
2007ax;14;54226.18772;17.844
2007ba; 2;54204.28811;18.646
2007ba; 2;54206.41321;19.126
2007ba; 2;54207.40271;19.240
2007ba; 2;54208.32931;19.322
2007ba; 2;54209.38992;19.569
2007ba; 2;54210.28973;19.670
2007ba; 3;54204.28509;17.774
2007ba; 3;54206.41020;17.964
2007ba; 3;54207.39971;18.110
2007ba; 3;54208.32631;18.257
2007ba; 3;54209.38690;18.305
2007ba; 3;54210.28671;18.434
2007ba; 3;54217.27631;18.989
2007ba; 3;54219.41384;19.340
2007ba; 3;54220.37074;19.381
2007ba;13;54204.28277;17.743
2007ba;13;54206.40786;17.887
2007ba;13;54207.39737;17.932
2007ba;13;54208.32398;18.030
2007ba;13;54209.38458;18.053
2007ba;13;54210.28439;18.115
2007ba;13;54217.27400;18.612
2007ba;13;54219.41154;18.966
2007ba;13;54220.36843;19.019
2007ba;13;54221.35972;19.073
2007ba;14;54204.28045;18.133
2007ba;14;54206.40554;18.190
2007ba;14;54207.39505;18.260
2007ba;14;54208.32167;18.233
2007ba;14;54209.38227;18.200
2007ba;14;54210.28208;18.215
2007ba;14;54217.27170;18.579
2007ba;14;54219.40921;18.721
2007ba;14;54220.36611;18.887
2007ba;14;54221.35742;18.800
2007bc; 2;54197.25251;15.973
2007bc; 2;54198.24646;15.936
2007bc; 2;54201.22787;15.936
2007bc; 2;54204.17534;16.088
2007bc; 2;54206.33615;16.335
2007bc; 2;54207.36736;16.369
2007bc; 2;54209.25100;16.571
2007bc; 2;54210.22631;16.677
2007bc; 2;54213.28691;17.069
2007bc; 2;54227.20170;18.573
2007bc; 2;54233.21273;18.978
2007bc; 2;54236.21395;19.133
2007bc; 2;54237.20346;19.258
2007bc; 2;54239.19766;19.290
2007bc; 2;54241.15884;19.349
2007bc; 2;54247.22714;19.510
2007bc; 2;54260.17426;19.771
2007bc; 2;54260.17794;19.731
2007bc; 2;54285.16696;20.236
2007bc; 3;54197.24949;16.065
2007bc; 3;54201.22486;15.949
2007bc; 3;54202.15037;16.000
2007bc; 3;54206.33315;16.092
2007bc; 3;54207.36435;16.107
2007bc; 3;54209.24796;16.233
2007bc; 3;54210.22330;16.259
2007bc; 3;54213.28389;16.483
2007bc; 3;54227.19869;17.405
2007bc; 3;54236.21095;18.035
2007bc; 3;54237.20045;18.110
2007bc; 3;54247.21976;18.305
2007bc; 3;54249.15913;18.441
2007bc; 3;54250.16488;18.515
2007bc; 3;54252.20453;18.590
2007bc; 3;54260.17054;18.844
2007bc; 3;54285.15956;19.525
2007bc;13;54197.24718;16.053
2007bc;13;54202.14807;15.999
2007bc;13;54204.17001;16.009
2007bc;13;54207.36204;16.125
2007bc;13;54209.24564;16.290
2007bc;13;54221.22361;16.781
2007bc;13;54227.19638;17.057
2007bc;13;54232.13909;17.414
2007bc;13;54233.20738;17.505
2007bc;13;54234.14931;17.555
2007bc;13;54236.19485;17.668
2007bc;13;54237.19816;17.839
2007bc;13;54247.21675;18.122
2007bc;13;54260.16751;18.508
2007bc;13;54285.15654;19.555
2007bc;14;54206.32850;16.686
2007bc;14;54208.22889;16.836
2007bc;14;54209.24333;16.954
2007bc;14;54210.21866;17.015
2007bc;14;54221.22127;16.979
2007bc;14;54233.20507;17.463
2007bc;14;54236.19252;17.580
2007bc;14;54237.19585;17.808
2007bc;14;54260.16448;18.699
2007bd; 2;54197.13523;17.745
2007bd; 2;54198.19012;17.468
2007bd; 2;54202.12253;16.826
2007bd; 2;54204.13544;16.696
2007bd; 2;54208.18734;16.749
2007bd; 2;54209.21677;16.791
2007bd; 2;54210.15306;16.821
2007bd; 2;54212.14858;16.936
2007bd; 2;54235.16574;19.390
2007bd; 2;54238.14189;19.569
2007bd; 3;54197.13222;17.782
2007bd; 3;54198.18711;17.479
2007bd; 3;54202.11953;16.868
2007bd; 3;54204.13244;16.725
2007bd; 3;54208.18434;16.667
2007bd; 3;54209.21376;16.693
2007bd; 3;54210.15003;16.723
2007bd; 3;54212.14558;16.819
2007bd; 3;54235.14785;18.365
2007bd; 3;54235.16203;18.371
2007bd; 3;54238.13817;18.568
2007bd; 3;54239.15589;18.588
2007bd;13;54197.12990;17.716
2007bd;13;54198.18481;17.436
2007bd;13;54202.11720;16.857
2007bd;13;54204.13015;16.762
2007bd;13;54208.18203;16.702
2007bd;13;54209.21146;16.698
2007bd;13;54210.14772;16.720
2007bd;13;54212.14325;16.818
2007bd;13;54235.14484;17.953
2007bd;13;54235.15902;18.007
2007bd;13;54238.13516;18.192
2007bd;13;54239.15288;18.305
2007bd;14;54197.12758;17.934
2007bd;14;54198.18248;17.658
2007bd;14;54202.11488;17.259
2007bd;14;54204.12785;17.253
2007bd;14;54208.17971;17.386
2007bd;14;54209.20914;17.343
2007bd;14;54210.14542;17.396
2007bd;14;54212.14095;17.545
2007bd;14;54235.14182;18.048
2007bd;14;54235.15600;18.056
2007bd;14;54238.13213;18.358
2007bd;14;54239.14987;18.379
2007bm; 2;54214.21377;15.825
2007bm; 2;54215.16232;15.540
2007bm; 2;54226.17706;14.692
2007bm; 2;54227.14334;14.711
2007bm; 2;54230.14316;14.871
2007bm; 2;54232.16059;15.045
2007bm; 2;54233.22539;15.132
2007bm; 2;54234.17907;15.214
2007bm; 2;54237.16076;15.548
2007bm; 2;54239.20986;15.787
2007bm; 2;54240.16382;15.926
2007bm; 2;54254.19080;17.220
2007bm; 2;54256.18715;17.359
2007bm; 2;54266.17978;17.664
2007bm; 3;54214.21075;15.359
2007bm; 3;54215.15929;15.109
2007bm; 3;54216.12296;14.899
2007bm; 3;54226.17405;14.178
2007bm; 3;54227.14032;14.178
2007bm; 3;54230.14015;14.251
2007bm; 3;54232.15758;14.341
2007bm; 3;54233.22237;14.397
2007bm; 3;54234.17606;14.440
2007bm; 3;54237.15777;14.656
2007bm; 3;54239.20684;14.797
2007bm; 3;54240.16081;14.852
2007bm; 3;54247.23780;15.255
2007bm; 3;54249.19899;15.352
2007bm; 3;54250.20084;15.425
2007bm; 3;54253.19300;15.664
2007bm; 3;54254.18778;15.705
2007bm; 3;54256.18413;15.857
2007bm; 3;54266.17676;16.273
2007bm;13;54214.20843;15.143
2007bm;13;54215.15697;14.885
2007bm;13;54216.12065;14.738
2007bm;13;54226.17171;14.040
2007bm;13;54227.13801;14.054
2007bm;13;54230.13784;14.132
2007bm;13;54232.15525;14.250
2007bm;13;54233.22007;14.325
2007bm;13;54234.17374;14.385
2007bm;13;54237.15545;14.581
2007bm;13;54239.20454;14.651
2007bm;13;54240.15848;14.673
2007bm;13;54247.23548;14.846
2007bm;13;54249.19670;14.921
2007bm;13;54250.19853;14.986
2007bm;13;54253.19069;15.153
2007bm;13;54254.18546;15.237
2007bm;13;54256.18182;15.402
2007bm;13;54266.17444;15.887
2007bm;14;54214.20612;15.140
2007bm;14;54215.15465;14.897
2007bm;14;54216.11833;14.706
2007bm;14;54226.16941;14.417
2007bm;14;54227.13569;14.472
2007bm;14;54230.13552;14.586
2007bm;14;54232.15294;14.719
2007bm;14;54233.21778;14.802
2007bm;14;54234.17143;14.866
2007bm;14;54237.15315;14.982
2007bm;14;54239.20222;14.964
2007bm;14;54240.15616;14.937
2007bm;14;54249.19439;14.865
2007bm;14;54250.19622;14.879
2007bm;14;54253.18838;14.988
2007bm;14;54254.18314;15.057
2007bm;14;54256.17951;15.214
2007bm;14;54266.17213;15.892
2007bz; 2;54215.18742;16.866
2007bz; 2;54227.17635;17.517
2007bz; 2;54231.19861;17.938
2007bz; 2;54232.33443;18.014
2007bz; 2;54234.20469;18.174
2007bz; 2;54236.32733;18.400
2007bz; 2;54237.30468;18.592
2007bz; 2;54239.34630;18.611
2007bz; 2;54239.34999;18.609
2007bz; 2;54240.19216;18.775
2007bz; 2;54240.19586;18.815
2007bz; 2;54292.18616;20.918
2007bz; 2;54292.18983;20.852
2007bz; 3;54215.18442;16.621
2007bz; 3;54216.13623;16.607
2007bz; 3;54217.19419;16.591
2007bz; 3;54221.26109;16.847
2007bz; 3;54224.37688;16.933
2007bz; 3;54226.21851;17.015
2007bz; 3;54227.17333;17.091
2007bz; 3;54232.33141;17.348
2007bz; 3;54234.20167;17.444
2007bz; 3;54236.32431;17.542
2007bz; 3;54239.34258;17.636
2007bz; 3;54252.28244;18.539
2007bz; 3;54282.20728;19.368
2007bz; 3;54292.18245;19.435
2007bz;13;54215.18211;16.568
2007bz;13;54216.13390;16.571
2007bz;13;54217.19187;16.603
2007bz;13;54226.21620;17.023
2007bz;13;54231.19329;17.353
2007bz;13;54234.19935;17.440
2007bz;13;54239.33957;17.466
2007bz;13;54240.18544;17.492
2007bz;13;54252.27942;17.893
2007bz;13;54282.20426;19.605
2007bz;13;54292.17943;19.932
2007bz;14;54215.17977;17.082
2007bz;14;54217.18956;17.174
2007bz;14;54224.37226;17.537
2007bz;14;54226.21388;17.700
2007bz;14;54227.16868;17.799
2007bz;14;54231.19094;17.957
2007bz;14;54232.32678;18.072
2007bz;14;54234.19704;18.159
2007bz;14;54236.31969;18.122
2007bz;14;54239.33655;17.911
2007bz;14;54240.18242;17.901
2007bz;14;54292.17642;19.923
2007ca; 2;54217.21329;17.165
2007ca; 2;54226.24826;16.221
2007ca; 2;54227.22652;16.211
2007ca; 2;54230.19042;16.257
2007ca; 2;54232.17385;16.347
2007ca; 2;54236.29123;16.596
2007ca; 2;54237.24402;16.669
2007ca; 2;54240.28520;16.903
2007ca; 2;54253.27220;18.151
2007ca; 2;54256.25339;18.400
2007ca; 2;54272.21417;19.233
2007ca; 2;54273.21802;19.152
2007ca; 2;54291.16089;19.602
2007ca; 3;54217.21028;16.838
2007ca; 3;54226.24524;15.894
2007ca; 3;54227.22349;15.868
2007ca; 3;54230.18740;15.886
2007ca; 3;54232.17085;15.939
2007ca; 3;54234.30704;16.008
2007ca; 3;54236.28821;16.109
2007ca; 3;54237.24102;16.151
2007ca; 3;54240.28218;16.356
2007ca; 3;54253.26919;17.002
2007ca; 3;54256.25037;17.147
2007ca; 3;54272.21115;17.828
2007ca; 3;54273.21501;17.727
2007ca; 3;54281.17556;18.373
2007ca; 3;54282.17347;18.293
2007ca; 3;54291.15789;18.590
2007ca;13;54217.20796;16.764
2007ca;13;54227.22119;15.857
2007ca;13;54230.18508;15.844
2007ca;13;54232.16852;15.880
2007ca;13;54234.30471;16.042
2007ca;13;54236.28589;16.075
2007ca;13;54237.23870;16.142
2007ca;13;54240.27987;16.378
2007ca;13;54253.26689;16.740
2007ca;13;54256.24807;16.766
2007ca;13;54272.20882;17.630
2007ca;13;54273.21271;17.698
2007ca;13;54278.19543;17.972
2007ca;13;54281.17324;18.088
2007ca;13;54291.15557;18.268
2007ca;14;54217.20566;16.684
2007ca;14;54226.24061;16.083
2007ca;14;54227.21888;16.142
2007ca;14;54230.18276;16.254
2007ca;14;54232.16621;16.301
2007ca;14;54234.30241;16.560
2007ca;14;54237.23640;16.644
2007ca;14;54240.27757;16.943
2007ca;14;54253.26456;16.897
2007ca;14;54256.24576;16.792
2007ca;14;54272.20651;17.591
2007ca;14;54278.19309;17.838
2007ca;14;54281.17091;17.897
2007ca;14;54282.16884;17.907
2007ca;14;54291.15326;18.202
2007cg; 2;54234.21734;18.799
2007cg; 2;54236.22767;18.951
2007cg; 2;54237.23061;18.945
2007cg; 2;54238.17708;19.209
2007cg; 2;54240.22696;19.244
2007cg; 2;54241.18920;19.421
2007cg; 3;54234.21433;17.930
2007cg; 3;54236.22466;18.050
2007cg; 3;54237.22759;18.037
2007cg; 3;54238.17337;18.021
2007cg; 3;54240.22323;18.186
2007cg; 3;54241.18549;18.277
2007cg; 3;54256.23323;18.952
2007cg;13;54234.21201;17.724
2007cg;13;54236.22234;17.756
2007cg;13;54237.22529;17.849
2007cg;13;54238.17036;17.904
2007cg;13;54240.22021;18.078
2007cg;13;54241.18248;18.115
2007cg;13;54256.23021;18.865
2007cg;14;54234.20970;18.027
2007cg;14;54236.22003;18.066
2007cg;14;54237.22299;18.107
2007cg;14;54238.16735;18.232
2007cg;14;54240.21721;18.368
2007cg;14;54241.17946;18.628
2007cg;14;54256.22721;18.242
2007ci; 2;54238.16113;17.037
2007ci; 2;54239.28477;16.674
2007ci; 2;54240.15133;16.524
2007ci; 2;54241.14686;16.312
2007ci; 2;54243.14714;16.087
2007ci; 2;54244.17191;16.074
2007ci; 2;54254.15041;16.591
2007ci; 2;54255.15671;16.778
2007ci; 2;54256.21835;17.021
2007ci; 2;54258.16409;17.309
2007ci; 2;54263.15774;18.025
2007ci; 2;54266.22822;18.454
2007ci; 2;54267.21632;18.767
2007ci; 2;54271.20196;18.914
2007ci; 3;54238.15741;16.967
2007ci; 3;54239.28107;16.684
2007ci; 3;54240.14760;16.513
2007ci; 3;54241.14315;16.376
2007ci; 3;54243.14343;16.115
2007ci; 3;54244.16819;16.064
2007ci; 3;54247.16524;15.958
2007ci; 3;54248.14150;15.968
2007ci; 3;54249.14515;15.924
2007ci; 3;54250.15100;15.940
2007ci; 3;54252.22196;16.001
2007ci; 3;54253.18037;16.075
2007ci; 3;54254.14740;16.095
2007ci; 3;54255.15369;16.165
2007ci; 3;54256.21534;16.293
2007ci; 3;54258.16107;16.451
2007ci; 3;54263.15473;16.828
2007ci; 3;54266.22521;17.126
2007ci; 3;54267.21331;17.416
2007ci; 3;54271.19895;17.590
2007ci; 3;54291.17093;18.559
2007ci;13;54238.15441;16.887
2007ci;13;54239.27804;16.622
2007ci;13;54240.14461;16.434
2007ci;13;54241.14013;16.288
2007ci;13;54247.16293;16.034
2007ci;13;54248.13918;15.930
2007ci;13;54249.14284;15.931
2007ci;13;54250.14867;15.938
2007ci;13;54252.21963;15.992
2007ci;13;54253.17806;16.047
2007ci;13;54254.14505;16.117
2007ci;13;54255.15139;16.173
2007ci;13;54256.21303;16.338
2007ci;13;54258.15875;16.314
2007ci;13;54263.15242;16.524
2007ci;13;54266.22288;16.731
2007ci;13;54271.19664;17.168
2007ci;13;54291.16861;18.119
2007ci;14;54238.15139;17.020
2007ci;14;54239.27505;16.785
2007ci;14;54240.14160;16.652
2007ci;14;54241.13712;16.550
2007ci;14;54243.13740;16.426
2007ci;14;54244.16216;16.436
2007ci;14;54247.15833;16.449
2007ci;14;54248.13686;16.436
2007ci;14;54249.14052;16.432
2007ci;14;54250.14635;16.443
2007ci;14;54252.21732;16.502
2007ci;14;54253.17573;16.512
2007ci;14;54254.14273;16.583
2007ci;14;54255.14906;16.591
2007ci;14;54258.15642;16.574
2007ci;14;54263.15010;16.591
2007ci;14;54266.22058;16.656
2007ci;14;54271.19433;17.075
2007ci;14;54291.16630;18.255
2007co; 1;54260.38657;17.225
2007co; 1;54260.39023;17.255
2007co; 1;54261.41361;17.202
2007co; 1;54261.41727;17.196
2007co; 1;54264.17872;17.170
2007co; 1;54265.37550;17.191
2007co; 1;54266.31096;17.312
2007co; 1;54267.34709;17.299
2007co; 1;54267.41093;17.340
2007co; 1;54270.20201;17.506
2007co; 1;54272.35553;17.851
2007co; 1;54273.34052;17.859
2007co; 1;54276.33865;18.239
2007co; 1;54277.35049;18.458
2007co; 1;54277.42759;18.389
2007co; 1;54279.35660;18.424
2007co; 1;54282.29306;18.689
2007co; 1;54288.40734;19.686
2007co; 1;54292.31775;19.875
2007co; 2;54259.38432;17.110
2007co; 2;54260.38282;17.021
2007co; 2;54261.40985;16.941
2007co; 2;54264.17498;16.897
2007co; 2;54265.37175;16.883
2007co; 2;54266.30720;16.913
2007co; 2;54267.34335;16.953
2007co; 2;54267.40720;16.949
2007co; 2;54269.46681;17.020
2007co; 2;54270.19828;17.100
2007co; 2;54272.35179;17.268
2007co; 2;54273.33676;17.314
2007co; 2;54276.33490;17.630
2007co; 2;54277.34674;17.808
2007co; 2;54277.42384;17.778
2007co; 2;54278.31898;17.784
2007co; 2;54279.35284;17.948
2007co; 2;54280.29440;18.123
2007co; 2;54284.24979;18.442
2007co; 2;54288.40359;19.007
2007co; 2;54290.19435;19.088
2007co; 2;54292.31402;19.240
2007co; 2;54292.38101;19.292
2007co; 3;54259.38129;16.986
2007co; 3;54260.37911;16.907
2007co; 3;54261.40613;16.857
2007co; 3;54264.17198;16.747
2007co; 3;54265.36874;16.708
2007co; 3;54266.30419;16.731
2007co; 3;54267.34032;16.710
2007co; 3;54267.40418;16.705
2007co; 3;54268.46827;16.734
2007co; 3;54269.45234;16.740
2007co; 3;54269.46381;16.756
2007co; 3;54270.19527;16.783
2007co; 3;54272.34876;16.861
2007co; 3;54273.33376;16.957
2007co; 3;54276.33189;17.081
2007co; 3;54277.34373;17.142
2007co; 3;54277.42082;17.142
2007co; 3;54278.31596;17.199
2007co; 3;54279.34983;17.280
2007co; 3;54280.29139;17.426
2007co; 3;54282.28629;17.554
2007co; 3;54284.24679;17.582
2007co; 3;54288.40057;17.776
2007co; 3;54290.19134;17.886
2007co; 3;54292.31099;18.063
2007co; 3;54292.37801;18.034
2007co; 3;54295.22670;18.249
2007co; 3;54295.25883;18.142
2007co;13;54259.37966;16.930
2007co;13;54260.37681;16.843
2007co;13;54261.40382;16.788
2007co;13;54265.36641;16.679
2007co;13;54266.30190;16.673
2007co;13;54267.33801;16.667
2007co;13;54267.40185;16.653
2007co;13;54268.46594;16.668
2007co;13;54269.45002;16.701
2007co;13;54269.46149;16.686
2007co;13;54270.19295;16.735
2007co;13;54272.34643;16.842
2007co;13;54273.33145;16.908
2007co;13;54276.32956;17.100
2007co;13;54277.34139;17.189
2007co;13;54277.41851;17.172
2007co;13;54278.31366;17.199
2007co;13;54279.34751;17.322
2007co;13;54280.28905;17.324
2007co;13;54282.28397;17.339
2007co;13;54284.24448;17.353
2007co;13;54284.33139;17.347
2007co;13;54288.39826;17.460
2007co;13;54290.18904;17.472
2007co;13;54292.30869;17.555
2007co;13;54292.37568;17.543
2007co;13;54295.22297;17.743
2007co;14;54259.37803;17.201
2007co;14;54260.37449;17.180
2007co;14;54261.40152;17.166
2007co;14;54264.16964;17.235
2007co;14;54265.36410;17.255
2007co;14;54266.29956;17.277
2007co;14;54267.33569;17.336
2007co;14;54267.39953;17.346
2007co;14;54270.19065;17.415
2007co;14;54272.34411;17.577
2007co;14;54273.32914;17.650
2007co;14;54276.32726;17.908
2007co;14;54277.33905;17.940
2007co;14;54277.41619;17.937
2007co;14;54278.31131;17.954
2007co;14;54279.34520;17.942
2007co;14;54280.28672;18.032
2007co;14;54282.28167;17.927
2007co;14;54284.24216;17.903
2007co;14;54284.32906;17.889
2007co;14;54288.39595;17.756
2007co;14;54290.18672;17.717
2007co;14;54292.30637;17.710
2007co;14;54292.37338;17.710
2007co;14;54295.21925;17.837
2007cp; 2;54265.19681;17.567
2007cp; 2;54270.18091;17.293
2007cp; 3;54265.19999;17.616
2007cp; 3;54270.17790;17.323
2007cp; 3;54279.16793;17.752
2007cp;13;54270.17560;17.112
2007cp;13;54276.16940;17.574
2007cp;13;54279.16561;17.499
2007cp;14;54270.17329;17.669
2007cp;14;54279.16329;18.188
2007cq; 2;54274.45630;16.559
2007cq; 2;54276.43622;16.388
2007cq; 2;54277.40803;16.336
2007cq; 2;54277.45024;16.325
2007cq; 2;54278.33326;16.303
2007cq; 2;54279.44461;16.258
2007cq; 2;54280.30828;16.258
2007cq; 2;54288.43421;16.685
2007cq; 2;54292.39547;17.012
2007cq; 2;54296.38824;17.583
2007cq; 2;54348.21132;19.938
2007cq; 2;54350.35204;19.984
2007cq; 2;54351.35866;20.103
2007cq; 2;54352.33763;19.952
2007cq; 2;54353.24868;20.026
2007cq; 2;54354.24199;20.162
2007cq; 2;54355.31262;20.188
2007cq; 2;54356.28772;20.071
2007cq; 2;54357.30932;20.026
2007cq; 2;54361.35282;20.133
2007cq; 2;54363.22006;20.269
2007cq; 2;54377.24700;20.382
2007cq; 2;54381.12142;20.505
2007cq; 2;54383.19151;20.537
2007cq; 2;54402.14079;20.944
2007cq; 2;54404.13752;20.951
2007cq; 3;54274.45397;16.488
2007cq; 3;54276.43389;16.312
2007cq; 3;54277.40572;16.261
2007cq; 3;54277.44793;16.241
2007cq; 3;54278.33094;16.218
2007cq; 3;54279.44229;16.155
2007cq; 3;54280.30596;16.106
2007cq; 3;54282.36306;16.119
2007cq; 3;54283.44648;16.124
