SN;Filt;MJD;mag
2010Y         ;V ;55247.32948;15.0495
2010Y         ;V ;55251.38679;15.0530
2010Y         ;V ;55257.49696;15.4550
2010Y         ;V ;55258.21630;15.5060
2010Y         ;V ;55261.33057;15.7490
2010Y         ;V ;55266.30949;16.1610
2010Y         ;V ;55267.25208;16.2800
2010Y         ;V ;55268.25447;16.3700
2010Y         ;V ;55270.25081;16.5800
2010Y         ;V ;55271.34657;16.6480
2010Y         ;V ;55276.26422;17.0490
2010Y         ;V ;55287.16657;17.4100
2010Y         ;V ;55289.27727;17.5340
2010Y         ;V ;55291.28005;17.5265
2010Y         ;V ;55295.15455;17.6760
2010Y         ;V ;55297.16859;17.7720
2010Y         ;V ;55299.16051;17.9100
2010Y         ;r';55239.29413;16.1280
2010Y         ;r';55241.14451;15.6590
2010Y         ;r';55242.41929;15.4430
2010Y         ;r';55243.50892;15.2900
2010Y         ;r';55244.37049;15.2145
2010Y         ;r';55245.45002;15.1535
2010Y         ;r';55247.32316;15.0790
2010Y         ;r';55251.38380;15.1020
2010Y         ;r';55257.49395;15.4950
2010Y         ;r';55258.21329;15.5440
2010Y         ;r';55261.32755;15.6530
2010Y         ;r';55266.30648;16.0310
2010Y         ;r';55267.24907;15.9955
2010Y         ;r';55268.25145;16.0830
2010Y         ;r';55270.24780;16.2740
2010Y         ;r';55271.35212;16.3720
2010Y         ;r';55276.26121;16.8050
2010Y         ;r';55287.16358;17.2485
2010Y         ;r';55289.27426;17.3630
2010Y         ;r';55291.27705;17.4390
2010Y         ;r';55295.15155;17.6140
2010Y         ;r';55297.16558;17.6720
2010Y         ;r';55299.15750;17.8805
2010Y         ;r';55536.48319;20.6150
2010Y         ;i';55239.29183;16.2830
2010Y         ;i';55241.14221;15.8380
2010Y         ;i';55242.41628;15.6500
2010Y         ;i';55243.50593;15.5370
2010Y         ;i';55244.36748;15.4955
2010Y         ;i';55245.44701;15.4620
2010Y         ;i';55247.31717;15.5080
2010Y         ;i';55251.38079;15.6380
2010Y         ;i';55257.49093;16.0295
2010Y         ;i';55258.21030;16.0480
2010Y         ;i';55261.32454;16.0000
2010Y         ;i';55266.30348;15.9830
2010Y         ;i';55267.24606;16.0505
2010Y         ;i';55268.24845;16.0960
2010Y         ;i';55270.24479;16.2290
2010Y         ;i';55271.35180;16.3810
2010Y         ;i';55276.25822;16.8150
2010Y         ;i';55287.16057;17.3840
2010Y         ;i';55289.27125;17.4500
2010Y         ;i';55291.27404;17.6360
2010Y         ;i';55295.14854;17.7750
2010Y         ;i';55297.16258;17.9085
2010Y         ;i';55299.15344;17.9765
2010ag        ;u';55268.51109;17.4770
2010ag        ;u';55270.49921;17.4330
2010ag        ;u';55280.37659;18.9450
2010ag        ;B ;55268.51480;16.8055
2010ag        ;B ;55270.50295;16.7615
2010ag        ;B ;55276.48746;17.0815
2010ag        ;B ;55280.38031;17.3740
2010ag        ;B ;55293.44169;18.5940
2010ag        ;B ;55294.44578;18.6915
2010ag        ;B ;55295.47823;18.7115
2010ag        ;B ;55297.43514;18.8330
2010ag        ;B ;55299.47230;19.0610
2010ag        ;B ;55317.34947;19.4310
2010ag        ;B ;55331.37487;20.0510
2010ag        ;B ;55332.39104;20.1560
2010ag        ;B ;55355.32331;20.2325
2010ag        ;V ;55268.52154;16.7330
2010ag        ;V ;55270.50970;16.6850
2010ag        ;V ;55276.49420;16.7680
2010ag        ;V ;55280.38705;16.9430
2010ag        ;V ;55285.49010;17.2695
2010ag        ;V ;55293.44844;17.6520
2010ag        ;V ;55294.45252;17.7010
2010ag        ;V ;55295.48497;17.7000
2010ag        ;V ;55297.44189;17.8100
2010ag        ;V ;55299.46860;17.9010
2010ag        ;V ;55301.49705;18.0030
2010ag        ;V ;55317.35620;18.6010
2010ag        ;V ;55331.38161;19.1375
2010ag        ;V ;55332.39779;19.0730
2010ag        ;V ;55355.33075;19.6275
2010ag        ;V ;55441.20288;20.9360
2010ag        ;V ;55444.17248;20.9760
2010ag        ;r';55268.51854;16.7880
2010ag        ;r';55270.50670;16.7100
2010ag        ;r';55276.49120;16.7340
2010ag        ;r';55280.38405;16.8765
2010ag        ;r';55285.48711;17.1980
2010ag        ;r';55293.44543;17.4165
2010ag        ;r';55294.44951;17.4275
2010ag        ;r';55295.48197;17.4135
2010ag        ;r';55297.43888;17.4870
2010ag        ;r';55299.46560;17.5420
2010ag        ;r';55301.49335;17.5770
2010ag        ;r';55317.35321;18.5110
2010ag        ;r';55331.37861;18.8810
2010ag        ;r';55332.39478;18.9050
2010ag        ;r';55355.32705;19.5610
2010ag        ;r';55450.18169;21.0010
2010ag        ;i';55268.50795;17.1215
2010ag        ;i';55270.48435;17.1600
2010ag        ;i';55276.48060;17.2500
2010ag        ;i';55280.37345;17.4640
2010ag        ;i';55285.47650;17.8480
2010ag        ;i';55293.43861;17.7985
2010ag        ;i';55294.44270;17.7440
2010ag        ;i';55295.47135;17.7995
2010ag        ;i';55297.42827;17.7180
2010ag        ;i';55299.46259;17.7270
2010ag        ;i';55317.34639;18.5030
2010ag        ;i';55331.37181;19.0980
2010ag        ;i';55332.38797;19.0355
2010ag        ;i';55355.31954;19.5930
2010ai        ;B ;55267.40470;17.2950
2010ai        ;B ;55268.30587;16.9950
2010ai        ;B ;55269.37863;16.7740
2010ai        ;B ;55270.33043;16.5800
2010ai        ;B ;55275.36791;16.1015
2010ai        ;B ;55277.49789;16.1110
2010ai        ;B ;55280.32180;16.1980
2010ai        ;B ;55287.15140;16.8010
2010ai        ;B ;55289.24942;17.1050
2010ai        ;B ;55290.29808;17.2430
2010ai        ;B ;55291.26877;17.3400
2010ai        ;B ;55295.29236;17.8270
2010ai        ;B ;55297.30209;18.1310
2010ai        ;B ;55299.23641;18.3220
2010ai        ;B ;55301.37686;18.5190
2010ai        ;B ;55306.29923;18.8830
2010ai        ;V ;55267.40100;17.3110
2010ai        ;V ;55268.30216;17.0710
2010ai        ;V ;55269.37493;16.8000
2010ai        ;V ;55270.32675;16.6190
2010ai        ;V ;55271.32120;16.4630
2010ai        ;V ;55275.36237;16.1110
2010ai        ;V ;55276.36801;16.1230
2010ai        ;V ;55277.49420;16.0930
2010ai        ;V ;55280.31682;16.1025
2010ai        ;V ;55281.29980;16.1520
2010ai        ;V ;55282.29347;16.1095
2010ai        ;V ;55285.46721;16.3675
2010ai        ;V ;55287.14770;16.4790
2010ai        ;V ;55289.24573;16.6410
2010ai        ;V ;55290.29439;16.6860
2010ai        ;V ;55291.26508;16.7500
2010ai        ;V ;55295.28866;17.0130
2010ai        ;V ;55297.29841;17.1440
2010ai        ;V ;55299.23272;17.2930
2010ai        ;V ;55301.37316;17.4740
2010ai        ;V ;55306.23585;17.8580
2010ai        ;V ;55339.18891;19.0850
2010ai        ;r';55267.39800;17.3215
2010ai        ;r';55268.29912;17.0670
2010ai        ;r';55269.37192;16.7930
2010ai        ;r';55270.32374;16.6060
2010ai        ;r';55271.31818;16.4580
2010ai        ;r';55275.35938;16.1650
2010ai        ;r';55276.36500;16.1960
2010ai        ;r';55277.49120;16.1780
2010ai        ;r';55280.31381;16.1650
2010ai        ;r';55281.29679;16.2185
2010ai        ;r';55282.29046;16.3160
2010ai        ;r';55285.46421;16.5220
2010ai        ;r';55287.14470;16.6600
2010ai        ;r';55289.24272;16.7770
2010ai        ;r';55290.29138;16.8130
2010ai        ;r';55291.26207;16.8360
2010ai        ;r';55295.28565;16.9140
2010ai        ;r';55297.29539;16.9750
2010ai        ;r';55299.22971;17.0690
2010ai        ;r';55301.37016;17.1560
2010ai        ;r';55306.22787;17.5775
2010ai        ;i';55267.39499;17.5200
2010ai        ;i';55268.29611;17.2520
2010ai        ;i';55269.36892;16.9790
2010ai        ;i';55270.32073;16.8430
2010ai        ;i';55271.31518;16.7490
2010ai        ;i';55275.35637;16.5860
2010ai        ;i';55276.36199;16.6730
2010ai        ;i';55277.48819;16.7240
2010ai        ;i';55280.31080;16.8155
2010ai        ;i';55281.29379;16.9030
2010ai        ;i';55282.28745;16.9750
2010ai        ;i';55287.14169;17.4790
2010ai        ;i';55289.19591;17.5290
2010ai        ;i';55290.28837;17.4740
2010ai        ;i';55291.25907;17.5210
2010ai        ;i';55295.28265;17.4240
2010ai        ;i';55297.29240;17.3640
2010ai        ;i';55299.22670;17.3250
2010ai        ;i';55301.36716;17.3190
2010ai        ;i';55306.23564;17.6790
2010cr        ;B ;55332.30267;19.2360
2010cr        ;B ;55355.26404;20.2945
2010cr        ;V ;55332.29897;17.9980
2010cr        ;V ;55339.23616;18.7210
2010cr        ;V ;55355.26035;19.1920
2010cr        ;V ;55393.17164;20.3250
2010cr        ;r';55332.29527;17.6310
2010cr        ;r';55354.20472;18.7210
2010cr        ;r';55355.25664;19.0380
2010cr        ;r';55393.16795;20.0090
2010cr        ;i';55332.29157;17.5830
2010cr        ;i';55339.22876;18.5430
2010cr        ;i';55354.20102;19.0955
2010cr        ;i';55355.25294;18.8880
2010cr        ;i';55393.16425;19.8550
2010cr        ;i';55631.43683;21.0160
2010dt        ;B ;55355.29628;17.9960
2010dt        ;B ;55376.19579;18.8000
2010dt        ;B ;55450.14362;20.1860
2010dt        ;B ;55471.10469;20.5935
2010dt        ;V ;55355.29258;18.0035
2010dt        ;V ;55373.19719;18.0350
2010dt        ;V ;55376.19208;18.3705
2010dt        ;V ;55450.13992;20.8490
2010dt        ;r';55355.28957;18.0870
2010dt        ;r';55373.19419;18.1695
2010dt        ;r';55376.18909;18.3555
2010dt        ;r';55450.13692;21.0140
2010dt        ;r';55471.09799;20.9800
2010dt        ;i';55355.28656;18.3890
2010dt        ;i';55373.19118;18.8260
2010dt        ;i';55376.18608;19.1680
2010dw        ;B ;55355.27840;17.5100
2010dw        ;B ;55356.18396;17.4630
2010dw        ;B ;55359.17799;17.4970
2010dw        ;B ;55361.22162;17.5920
2010dw        ;B ;55363.21855;17.6530
2010dw        ;B ;55376.17223;18.8155
2010dw        ;B ;55385.23937;19.7955
